study name,persona specification,specification_name_full,ran_date,variable name,correlation between the responses from humans vs. their twins,CI_lower,CI_upper,z-score for correlation between humans vs. their twins,accuracy between humans vs. their twins,mean_human,mean_twin,paired t-test t-stat,paired t-test p-value,std_human,std_twin,variance test F-stat,variance test p-value,effect size based on human,effect size based on twin,domain=social?,domain=cognitive?,replicating know human bias?,preference measure?,stimuli dependent?,knowledge question?,political question?,sample size
hiring algorithms,persona_summary_temperature_zero,persona_summary_temperature_zero_2025-08-17,2025-08-17,job3_item8,0.1312143736347162,0.069757979986939,0.1916785223721194,4.165070163816947,0.7779446112779446,5.043043043043043,4.463463463463463,11.76535808775656,5.103907751755566e-30,1.3852751074771903,0.9154739764841248,2.28970774791163,2.220446049250313e-16,0.3267198787761546,0.0553599917380618,1,0,0,1,1,0,0,999
hiring algorithms,persona_summary_temperature_zero,persona_summary_temperature_zero_2025-08-17,2025-08-17,job4_item1,0.1883187534229637,0.1277872312903763,0.2474525482534132,6.015030432627776,0.7355689022355689,2.65965965965966,2.8828828828828827,-3.4560608423904,0.0005712192387514,1.8179367624945435,1.3322338350604437,1.8620726680478268,2.220446049250313e-16,-0.0922306828045101,-0.0835639424586816,1,0,0,1,1,0,0,999
hiring algorithms,persona_summary_temperature_zero,persona_summary_temperature_zero_2025-08-17,2025-08-17,job4_item2,0.2132646193889895,0.1532678617466951,0.2716948778184623,6.835434873409711,0.696363029696363,2.5175175175175175,3.8368368368368366,-24.41555520523911,1.3285621177658586e-103,1.6145144028336689,0.9992002836358888,2.6108309356565345,2.220446049250313e-16,-0.074928514185831,-0.1039091988683712,1,0,0,1,1,0,0,999
hiring algorithms,persona_summary_temperature_zero,persona_summary_temperature_zero_2025-08-17,2025-08-17,job4_item3,0.143811989872697,0.0825239722869848,0.2040163186276143,4.570313092060048,0.847681014347681,4.8408408408408405,4.7457457457457455,2.4549648325219,0.0142595798658036,1.1876509264678632,0.5137580306404118,5.343925276261992,2.220446049250313e-16,-0.2337527999775285,0.0729956551376155,1,0,0,1,1,0,0,999
hiring algorithms,persona_summary_temperature_zero,persona_summary_temperature_zero_2025-08-17,2025-08-17,job4_item4,0.1282404116563154,0.0667472029203275,0.1887631061238184,4.069606861040359,0.8423423423423424,4.910910910910911,4.613613613613613,7.7511819169754,2.2359298916685622e-14,1.154875988220123,0.545389543687429,4.483912084651231,2.220446049250313e-16,-0.1940092591751752,0.1252419808387317,1,0,0,1,1,0,0,999
hiring algorithms,persona_summary_temperature_zero,persona_summary_temperature_zero_2025-08-17,2025-08-17,job4_item5,0.1470080531087074,0.0857659550403769,0.2071434259932802,4.673358031605321,0.8440106773440107,5.028028028028028,4.59059059059059,11.914894669222496,1.0689250361743398e-30,1.1080029586277609,0.5441909951754178,4.145521174844881,2.220446049250313e-16,-0.0358726070672494,0.0844758813587944,1,0,0,1,1,0,0,999
hiring algorithms,persona_summary_temperature_zero,persona_summary_temperature_zero_2025-08-17,2025-08-17,job4_item6,0.1057346219373034,0.0439990561261258,0.1666657278848753,3.349447879291895,0.8163163163163163,5.2002002002002,4.59059059059059,15.247197545797606,2.4083829032321364e-47,1.1995155835713105,0.5441909951754178,4.858576963719621,2.220446049250313e-16,-0.2164571205034667,0.0918515981771079,1,0,0,1,1,0,0,999
hiring algorithms,persona_summary_temperature_zero,persona_summary_temperature_zero_2025-08-17,2025-08-17,job4_item7,0.0892309889457847,0.0273582867861136,0.1504225949901823,2.823592463418328,0.8234901568234901,5.122122122122122,4.583583583583583,13.50133638780837,2.818517897408893e-38,1.1899298160123442,0.5360461376543619,4.927632956814341,2.220446049250313e-16,-0.2497872007222978,0.1118578371424364,1,0,0,1,1,0,0,999
hiring algorithms,persona_summary_temperature_zero,persona_summary_temperature_zero_2025-08-17,2025-08-17,job4_item8,0.0305221819681226,-0.0315616836781067,0.0923714284330705,0.963563109216222,0.808641975308642,4.665665665665665,4.826826826826827,-3.387174091895291,0.0007337317769232,1.363102501351499,0.6782042192193845,4.03957852685016,2.220446049250313e-16,-0.4132544498806823,-0.1178290273351366,1,0,0,1,1,0,0,999
hiring algorithms,empty_persona_temperature_zero,empty_persona_temperature_zero_2025-08-18,2025-08-18,Q6,-0.0335206220316219,-0.0953465042240697,0.0285628785408637,-1.0582894823401836,0.6819319319319319,2.875875875875876,3.827827827827828,-23.43087682687605,4.325856818382177e-97,1.214726194689461,0.377719115012834,10.342341328984004,2.220446049250313e-16,,,1,0,0,1,0,0,0,999
hiring algorithms,empty_persona_temperature_zero,empty_persona_temperature_zero_2025-08-18,2025-08-18,Q8,0.0025683704117961,-0.0594652183158453,0.0645821982738356,0.0810565812223265,0.6974474474474475,3.2962962962962963,3.81981981981982,-11.773868444645627,4.6712481111761736e-30,1.3527587400248886,0.3845299652249214,12.376000542667215,2.220446049250313e-16,,,1,0,0,1,0,0,0,999
hiring algorithms,empty_persona_temperature_zero,empty_persona_temperature_zero_2025-08-18,2025-08-18,Q9,,,,,0.7877877877877878,3.3633633633633635,4.0,-23.01172480834675,2.42889810885474e-94,0.8744303035752594,0.0,,,,,1,0,0,1,0,0,0,999
hiring algorithms,empty_persona_temperature_zero,empty_persona_temperature_zero_2025-08-18,2025-08-18,Q10,,,,,0.6498998998998999,2.967967967967968,2.0,21.65000883318732,1.6125624318658478e-85,1.4131415048750695,0.0,,,,,1,0,0,1,0,0,0,999
hiring algorithms,empty_persona_temperature_zero,empty_persona_temperature_zero_2025-08-18,2025-08-18,Q13,,,,,0.7817817817817818,3.667667667667667,4.0,-9.761229075111116,1.4673907867997869e-21,1.076095548231435,0.0,,,,,1,0,0,1,0,0,0,999
hiring algorithms,empty_persona_temperature_zero,empty_persona_temperature_zero_2025-08-18,2025-08-18,Q14,,,,,0.6603269936603271,2.980980980980981,4.0,-30.952095636631835,5.3250807744079377e-148,1.0405788039033397,0.0,,,,,1,0,0,1,0,0,0,999
hiring algorithms,empty_persona_temperature_zero,empty_persona_temperature_zero_2025-08-18,2025-08-18,Q15,-0.0227266069798758,-0.0846314265798449,0.0393529807560713,-0.7173631410861844,0.7189689689689689,3.8328328328328327,4.886886886886887,-32.77664433944775,1.5846213540518908e-160,0.9586036328602918,0.3168896595518382,9.15086198286023,2.220446049250313e-16,,,1,0,0,1,0,0,0,999
hiring algorithms,empty_persona_temperature_zero,empty_persona_temperature_zero_2025-08-18,2025-08-18,Q16,-0.0013729035995743,-0.0633916214690751,0.0606563773455352,-0.0433281339957599,0.7647647647647647,3.3853853853853852,3.98998998998999,-17.764890663504044,1.4622879339177281e-61,1.070943727542092,0.099597888424691,115.62002022244695,2.220446049250313e-16,,,1,0,0,1,0,0,0,999
hiring algorithms,empty_persona_temperature_zero,empty_persona_temperature_zero_2025-08-18,2025-08-18,job1_item1,0.0432040061451501,-0.0188706772900238,0.1049468968300945,1.3643447473719212,0.7379045712379046,2.967967967967968,2.2022022022022023,12.741512740582856,1.457653193357874e-34,1.8740328099904804,0.4018433916066195,21.74907139396499,2.220446049250313e-16,-0.0706884866482539,0.1147762294501403,1,0,0,1,1,0,0,999
hiring algorithms,empty_persona_temperature_zero,empty_persona_temperature_zero_2025-08-18,2025-08-18,job1_item2,0.0207589877927262,-0.0413183278097832,0.0826766526829947,0.6552367366584716,0.7789456122789457,3.93993993993994,4.011011011011011,-1.3265070247198618,0.1849752682283057,1.6923724902301418,0.1044063227939649,262.7473316157525,2.220446049250313e-16,0.0351221331216736,0.1355277140802907,1,0,0,1,1,0,0,999
hiring algorithms,empty_persona_temperature_zero,empty_persona_temperature_zero_2025-08-18,2025-08-18,job1_item3,,,,,0.8313313313313313,4.782782782782783,5.0,-4.989155038647851,7.150910342669665e-07,1.3760999840840986,0.0,,,0.1105587060245721,,1,0,0,1,1,0,0,999
hiring algorithms,empty_persona_temperature_zero,empty_persona_temperature_zero_2025-08-18,2025-08-18,job1_item4,0.1062351644271178,0.0445042936797328,0.1671578534344042,3.3654241928649244,0.8278278278278278,4.753753753753754,4.2192192192192195,13.2420766779638,5.418588607098006e-37,1.251621562812185,0.4139247012532668,9.143308746048474,2.220446049250313e-16,0.3052997904493998,1.1643649518897652,1,0,0,1,1,0,0,999
hiring algorithms,empty_persona_temperature_zero,empty_persona_temperature_zero_2025-08-18,2025-08-18,job1_item5,0.0105443761813494,-0.0515134297553074,0.0725210628640009,0.3327872331498879,0.8088088088088088,4.967967967967968,4.225225225225225,18.7595724573242,1.7185268954011822e-67,1.1839672850374934,0.4179397943097302,8.025127763422338,2.220446049250313e-16,0.0436829119025267,1.120538329370421,1,0,0,1,1,0,0,999
hiring algorithms,empty_persona_temperature_zero,empty_persona_temperature_zero_2025-08-18,2025-08-18,job1_item6,0.0532716410838033,-0.0087814899338669,0.1149160597571149,1.682817712672737,0.7897897897897898,5.103103103103103,4.2742742742742745,20.02641878706728,2.928922718883359e-75,1.2536041748633615,0.4463713068017709,7.887299270072991,2.220446049250313e-16,0.1303948496751437,1.364629090073645,1,0,0,1,1,0,0,999
hiring algorithms,empty_persona_temperature_zero,empty_persona_temperature_zero_2025-08-18,2025-08-18,job1_item7,0.0985481825836844,0.0367486880732381,0.1595967848230104,3.120255517608286,0.80663997330664,4.875875875875876,4.248248248248248,14.797968679244027,6.060008450095478e-45,1.31227006139616,0.4322129689580189,9.218300330741805,2.220446049250313e-16,0.257341074546785,1.2225396745131007,1,0,0,1,1,0,0,999
hiring algorithms,empty_persona_temperature_zero,empty_persona_temperature_zero_2025-08-18,2025-08-18,job1_item8,0.0342933283067104,-0.0277898970404045,0.0961130105130906,1.0827037509410469,0.7921254587921255,4.632632632632633,5.175175175175175,-11.137296236830688,3.0843550322903204e-27,1.496882590973151,0.4155595309843442,12.975048207606353,2.220446049250313e-16,0.3996673373472291,0.9350499639149537,1,0,0,1,1,0,0,999
hiring algorithms,empty_persona_temperature_zero,empty_persona_temperature_zero_2025-08-18,2025-08-18,job2_item1,0.064407754210106,0.0023931987773668,0.125928805400099,2.0354922081905693,0.7377377377377377,3.1831831831831834,2.924924924924925,4.45441918914607,9.362069812946247e-06,1.829253896295345,0.2784320710797894,43.162785281788544,2.220446049250313e-16,-0.1603172112186942,-0.3007073969928043,1,0,0,1,1,0,0,999
hiring algorithms,empty_persona_temperature_zero,empty_persona_temperature_zero_2025-08-18,2025-08-18,job2_item2,0.035201682185026,-0.0268811246695368,0.0970139822596177,1.1114055720518303,0.7707707707707707,3.5155155155155153,3.94994994994995,-8.216148649637672,6.472998431420487e-16,1.662840818805842,0.2358150014892017,49.72313408607192,2.220446049250313e-16,-0.1283317564804649,-0.258838741862711,1,0,0,1,1,0,0,999
hiring algorithms,empty_persona_temperature_zero,empty_persona_temperature_zero_2025-08-18,2025-08-18,job2_item3,0.1183439113268384,0.0567362495460321,0.1790537411342632,3.752454815805769,0.850684017350684,4.7957957957957955,4.864864864864865,-1.773462805512008,0.0764569601745609,1.223657229936183,0.3420390887504281,12.798765432098763,2.220446049250313e-16,-0.3196618393078725,-0.6230924256107768,1,0,0,1,1,0,0,999
hiring algorithms,empty_persona_temperature_zero,empty_persona_temperature_zero_2025-08-18,2025-08-18,job2_item4,-0.0287271706953839,-0.0905898755703219,0.0333563788099206,-0.906863733109826,0.8181514848181515,4.862862862862863,4.2242242242242245,15.821106646008086,1.7830424140623192e-50,1.1937597483941165,0.417279304314739,8.184274193548388,2.220446049250313e-16,-0.1846449147483718,0.938392536995002,1,0,0,1,1,0,0,999
hiring algorithms,empty_persona_temperature_zero,empty_persona_temperature_zero_2025-08-18,2025-08-18,job2_item5,-0.0130499885299871,-0.0750133875085111,0.0490137997903936,-0.4118740732681243,0.8173173173173173,4.994994994994995,4.2192192192192195,20.85356385326373,1.9009905360554076e-80,1.0951592224054978,0.4139247012532668,7.000222456386842,2.220446049250313e-16,-0.0567110176204452,0.9940414816579298,1,0,0,1,1,0,0,999
hiring algorithms,empty_persona_temperature_zero,empty_persona_temperature_zero_2025-08-18,2025-08-18,job2_item6,-0.0218055172733801,-0.0837164093790996,0.0402730666222703,-0.688279619250522,0.7844511177844511,5.173173173173173,4.25025025025025,22.74838382955264,1.273683982827323e-92,1.1974593349081035,0.4333740457902001,7.63476635514019,2.220446049250313e-16,-0.2187640000241823,1.2330288001550451,1,0,0,1,1,0,0,999
hiring algorithms,empty_persona_temperature_zero,empty_persona_temperature_zero_2025-08-18,2025-08-18,job2_item7,-0.0188271099973196,-0.08075692318819,0.0432475074890388,-0.5942437879313868,0.8001334668001334,4.98998998998999,4.233233233233233,18.46888253735044,9.648938309343385e-66,1.216082898132426,0.4231012715990275,8.261096605744125,2.220446049250313e-16,-0.215233753009541,1.1458270342200945,1,0,0,1,1,0,0,999
hiring algorithms,empty_persona_temperature_zero,empty_persona_temperature_zero_2025-08-18,2025-08-18,job2_item8,0.0309547000058158,-0.0311291819550137,0.0928006443961287,0.9772260579209932,0.7926259592926259,4.103103103103103,3.723723723723724,7.822226459098077,1.3162889563470811e-14,1.4801222598788109,0.4473790829212052,10.945707298494598,2.220446049250313e-16,-0.5293448376076055,-0.342073578806032,1,0,0,1,1,0,0,999
hiring algorithms,empty_persona_temperature_zero,empty_persona_temperature_zero_2025-08-18,2025-08-18,job3_item1,,,,,0.7167167167167168,4.5425425425425425,6.0,-24.94323793292073,4.031432817055587e-107,1.8468252404815408,0.0,,,0.0636479299391669,,1,0,0,1,1,0,0,999
hiring algorithms,empty_persona_temperature_zero,empty_persona_temperature_zero_2025-08-18,2025-08-18,job3_item2,,,,,0.7480814147480814,3.886886886886887,5.0,-22.095728482571865,2.185803893298901e-88,1.5922590228382558,0.0,,,0.0256828062055297,,1,0,0,1,1,0,0,999
hiring algorithms,empty_persona_temperature_zero,empty_persona_temperature_zero_2025-08-18,2025-08-18,job3_item3,-0.0236169937724012,-0.0855158440482607,0.038463464265403,-0.745478372122161,0.8254921588254922,5.122122122122122,5.998998998998999,-23.51947385451663,1.1300462778457791e-97,1.1772310082539834,0.0316385998584166,1384.4869739478956,2.220446049250313e-16,0.2095557918181481,-0.0635958163519118,1,0,0,1,1,0,0,999
hiring algorithms,empty_persona_temperature_zero,empty_persona_temperature_zero_2025-08-18,2025-08-18,job3_item4,0.130983969102323,0.069524683227206,0.1914526917333328,4.157671559633085,0.8189856523189857,5.008008008008008,5.837837837837838,-21.20349402140698,1.1468232073029764e-82,1.2300251459442797,0.3687841281781551,11.124577783677744,2.220446049250313e-16,0.3163083239428866,0.8295015933407968,1,0,0,1,1,0,0,999
hiring algorithms,empty_persona_temperature_zero,empty_persona_temperature_zero_2025-08-18,2025-08-18,job3_item5,0.0249071383537377,-0.0371744061407149,0.086797166203309,0.7862186356671376,0.8470136803470136,5.044044044044044,5.335335335335335,-7.595805539710061,7.021601095823396e-14,1.128098965789479,0.4723440276149468,5.703974105376732,2.220446049250313e-16,0.1248010505730617,1.749327681543202,1,0,0,1,1,0,0,999
hiring algorithms,empty_persona_temperature_zero,empty_persona_temperature_zero_2025-08-18,2025-08-18,job3_item6,-0.0181936810057409,-0.0801273773734394,0.0438799510570621,-0.5742462536269882,0.8410076743410076,5.31931931931932,5.998998998998999,-18.115339580904763,1.2418751234350103e-63,1.1848818621244568,0.0316385998584166,1402.5410821643286,2.220446049250313e-16,0.277226547831597,-0.0635958163519118,1,0,0,1,1,0,0,999
hiring algorithms,empty_persona_temperature_zero,empty_persona_temperature_zero_2025-08-18,2025-08-18,job3_item7,0.0678784887607468,0.0058791246178098,0.1293579941137138,2.1455081656223336,0.8368368368368369,5.2142142142142145,5.856856856856857,-16.47267624100034,4.1200010617204367e-54,1.206262116932988,0.3503941818808103,11.851398601398603,2.220446049250313e-16,0.3730693626683172,0.6770545576654039,1,0,0,1,1,0,0,999
hiring algorithms,empty_persona_temperature_zero,empty_persona_temperature_zero_2025-08-18,2025-08-18,job3_item8,0.0134193448642772,-0.0486452595687433,0.0753807196221342,0.4235328047952323,0.8199866533199867,5.043043043043043,4.995995995995996,1.0729840203605774,0.2835376612567196,1.3852751074771903,0.0631820221251554,480.71206030150745,2.220446049250313e-16,0.3267198787761546,0.0627391997495759,1,0,0,1,1,0,0,999
hiring algorithms,empty_persona_temperature_zero,empty_persona_temperature_zero_2025-08-18,2025-08-18,job4_item1,-0.0291141470650778,-0.0909739839988309,0.0329695044459094,-0.9190867248590714,0.7310643977310645,2.65965965965966,2.85985985985986,-3.3984194895217357,0.000704554299213,1.8179367624945435,0.3530292334349944,26.51772147823847,2.220446049250313e-16,-0.0922306828045101,0.0981746072968412,1,0,0,1,1,0,0,999
hiring algorithms,empty_persona_temperature_zero,empty_persona_temperature_zero_2025-08-18,2025-08-18,job4_item2,-0.0202917244547508,-0.0822123697817591,0.0417849809953239,-0.640483938968791,0.694361027694361,2.5175175175175175,3.824824824824825,-24.799010248549862,3.7047407528452277e-106,1.6145144028336689,0.3803072594199054,18.022482662968105,2.220446049250313e-16,-0.074928514185831,0.3203944477290029,1,0,0,1,1,0,0,999
hiring algorithms,empty_persona_temperature_zero,empty_persona_temperature_zero_2025-08-18,2025-08-18,job4_item3,0.0794443045329074,0.0175064510537371,0.1407747580213462,2.512514713122187,0.8490156823490157,4.8408408408408405,4.8358358358358355,0.1301248389127529,0.896493880831926,1.1876509264678632,0.3706100115193244,10.269358843289032,2.220446049250313e-16,-0.2337527999775285,-0.4125027556891382,1,0,0,1,1,0,0,999
hiring algorithms,empty_persona_temperature_zero,empty_persona_temperature_zero_2025-08-18,2025-08-18,job4_item4,-0.0050232609893392,-0.0670264938568836,0.0570186197858424,-0.1585327762578938,0.8188188188188188,4.910910910910911,4.22022022022022,17.76290477427432,1.5021373930796732e-61,1.154875988220123,0.4146026317282895,7.759015054265372,2.220446049250313e-16,-0.1940092591751752,0.972017452844871,1,0,0,1,1,0,0,999
hiring algorithms,empty_persona_temperature_zero,empty_persona_temperature_zero_2025-08-18,2025-08-18,job4_item5,0.0019474174732727,-0.0600839557429036,0.0639638073512678,0.0614595364935021,0.811644978311645,5.028028028028028,4.218218218218218,21.65812563246868,1.4304543165939645e-85,1.1080029586277609,0.4132432314813622,7.1890307650741825,2.220446049250313e-16,-0.0358726070672494,1.0028229824010022,1,0,0,1,1,0,0,999
hiring algorithms,empty_persona_temperature_zero,empty_persona_temperature_zero_2025-08-18,2025-08-18,job4_item6,0.0076136386062507,-0.0544361836139622,0.0696048850114793,0.2402870245088501,0.7852852852852853,5.2002002002002,4.25025025025025,23.59910834528813,3.377250570906559e-98,1.1995155835713105,0.4333740457902001,7.661009345794397,2.220446049250313e-16,-0.2164571205034667,1.2330288001550451,1,0,0,1,1,0,0,999
hiring algorithms,empty_persona_temperature_zero,empty_persona_temperature_zero_2025-08-18,2025-08-18,job4_item7,-0.0168263287659374,-0.0787682390900438,0.0452450065142414,-0.5310801033259306,0.7944611277944611,5.122122122122122,4.233233233233233,22.129034245792813,1.3320020330760266e-88,1.1899298160123442,0.4231012715990275,7.909591098062506,2.220446049250313e-16,-0.2497872007222978,1.1458270342200945,1,0,0,1,1,0,0,999
hiring algorithms,empty_persona_temperature_zero,empty_persona_temperature_zero_2025-08-18,2025-08-18,job4_item8,0.0360093500838797,-0.0260729984696679,0.0978150012196839,1.1369274978855797,0.818651985318652,4.665665665665665,4.734734734734735,-1.5351323826779677,0.1250682592720318,1.363102501351499,0.457299628915131,8.884957025554446,2.220446049250313e-16,-0.4132544498806823,-0.2573320642784625,1,0,0,1,1,0,0,999
hiring algorithms,gemini,gemini_2025-08-27,2025-08-27,Q6,0.6343027191775724,0.5957152724918463,0.6699688757515668,23.624875173869015,0.7842842842842843,2.875875875875876,3.4964964964964964,-19.41070310200386,1.8650661489643947e-71,1.214726194689461,1.1438332250074743,1.1277981527592087,0.0576116597559199,,,1,0,0,1,0,0,0,999
hiring algorithms,gemini,gemini_2025-08-27,2025-08-27,Q8,0.5903595641981875,0.5484165597526248,0.6293394530911923,21.40419307701661,0.7865365365365365,3.2962962962962963,2.984984984984985,8.522899207690411,5.686103791058693e-17,1.3527587400248886,1.173682169262046,1.3284330857725355,7.55860061296687e-06,,,1,0,0,1,0,0,0,999
hiring algorithms,gemini,gemini_2025-08-27,2025-08-27,Q9,0.1339268970093373,0.0725050587259038,0.1943367165799785,4.252207450318367,0.7390724057390724,3.3633633633633635,3.1931931931931934,5.14876816155813,3.157725606931755e-07,0.8744303035752594,0.7004963268437293,1.5582555230323936,3.031797035646378e-12,,,1,0,0,1,0,0,0,999
hiring algorithms,gemini,gemini_2025-08-27,2025-08-27,Q10,0.1200025915100533,0.058413248646817,0.1806818822526191,3.805556050048648,0.6436436436436437,2.967967967967968,2.937937937937938,0.5214109852199108,0.6021961830809961,1.4131415048750695,1.3295441050249388,1.129706965775981,0.0541891204234612,,,1,0,0,1,0,0,0,999
hiring algorithms,gemini,gemini_2025-08-27,2025-08-27,Q13,0.225141999982372,0.1654279587601448,0.2832112873032528,7.229204933421256,0.791041041041041,3.667667667667667,3.860860860860861,-5.640271955331436,2.2102156644907445e-08,1.076095548231435,0.5120390880734496,4.416674955431946,2.220446049250313e-16,,,1,0,0,1,0,0,0,999
hiring algorithms,gemini,gemini_2025-08-27,2025-08-27,Q14,0.1741256827287978,0.1133254810991264,0.2336266329386865,5.551885474253241,0.6826826826826826,2.980980980980981,3.5185185185185186,-13.05477758087282,4.474036929077764e-36,1.0405788039033397,0.98353550601419,1.1193602103599805,0.0750517231061431,,,1,0,0,1,0,0,0,999
hiring algorithms,gemini,gemini_2025-08-27,2025-08-27,Q15,0.2218992380406362,0.1621062067669952,0.2800687387130432,7.121483034369071,0.8040540540540541,3.8328328328328327,4.322322322322322,-15.306222783918257,1.1560892077190442e-47,0.9586036328602918,0.5974328952617975,2.57454138752754,2.220446049250313e-16,,,1,0,0,1,0,0,0,999
hiring algorithms,gemini,gemini_2025-08-27,2025-08-27,Q16,0.298189291537626,0.2406153388403545,0.3536722646266517,9.705514626535257,0.7872872872872873,3.3853853853853852,3.6736736736736737,-8.306315008781858,3.1915797134726444e-16,1.070943727542092,0.717388954083138,2.2285579531634916,2.220446049250313e-16,,,1,0,0,1,0,0,0,999
hiring algorithms,gemini,gemini_2025-08-27,2025-08-27,job1_item1,0.1407607438826095,0.0794300973029407,0.201029757251486,4.472027477728219,0.7382382382382382,2.967967967967968,1.855855855855856,18.846969962519008,5.0895225394407576e-68,1.8740328099904804,0.4534915129833624,17.077175938118785,2.220446049250313e-16,-0.0706884866482539,-0.0473188599801805,1,0,0,1,1,0,0,999
hiring algorithms,gemini,gemini_2025-08-27,2025-08-27,job1_item2,0.111288602126698,0.0496069017285797,0.172124614559427,3.5268175017226056,0.6738405071738405,3.93993993993994,2.3913913913913913,26.480986206610577,1.830381394118093e-117,1.6923724902301418,0.954876717202843,3.1412124225570257,2.220446049250313e-16,0.0351221331216736,0.002005409250681,1,0,0,1,1,0,0,999
hiring algorithms,gemini,gemini_2025-08-27,2025-08-27,job1_item3,0.2045359142035887,0.1443429560649435,0.2632207694711366,6.547389308574261,0.8191524858191525,4.782782782782783,4.484484484484485,6.73962543188778,2.680915201764883e-11,1.3760999840840986,0.6590737940789276,4.359451920679049,2.220446049250313e-16,0.1105587060245721,0.2274168165224572,1,0,0,1,1,0,0,999
hiring algorithms,gemini,gemini_2025-08-27,2025-08-27,job1_item4,0.1709073875087579,0.1100498417420828,0.2304882405292752,5.447202107195454,0.83667000333667,4.753753753753754,4.4824824824824825,6.539707037544918,9.82559094258596e-11,1.251621562812185,0.6590235713376272,3.606983672432507,2.220446049250313e-16,0.3052997904493998,0.2397988598806205,1,0,0,1,1,0,0,999
hiring algorithms,gemini,gemini_2025-08-27,2025-08-27,job1_item5,0.153844424573396,0.0927049048827541,0.2138281781880199,4.894106319255993,0.8308308308308309,4.967967967967968,4.485485485485485,12.076301859214931,1.9454161607951775e-31,1.1839672850374934,0.6575745951875054,3.241823394601816,2.220446049250313e-16,0.0436829119025267,0.2248556965157198,1,0,0,1,1,0,0,999
hiring algorithms,gemini,gemini_2025-08-27,2025-08-27,job1_item6,0.1591406128295181,0.0980846469465939,0.2190030468974045,5.065447778704845,0.8109776443109776,5.103103103103103,4.513513513513513,14.041759320322589,5.247280308924719e-41,1.2536041748633615,0.6785930626353922,3.4127307735870422,2.220446049250313e-16,0.1303948496751437,0.2543598195276593,1,0,0,1,1,0,0,999
hiring algorithms,gemini,gemini_2025-08-27,2025-08-27,job1_item7,0.1989961568509698,0.1386837536321649,0.2578378928748105,6.365137587800298,0.8219886553219886,4.875875875875876,4.504504504504505,8.698663607615114,1.3644428789786977e-17,1.31227006139616,0.6697962255022971,3.8384956246842017,2.220446049250313e-16,0.257341074546785,0.2362237276013994,1,0,0,1,1,0,0,999
hiring algorithms,gemini,gemini_2025-08-27,2025-08-27,job1_item8,0.1036964877869608,0.0419421304083631,0.1646615527464195,3.284412289101287,0.7797797797797797,4.632632632632633,4.1001001001001,10.277675516756672,1.2731118090422974e-23,1.496882590973151,0.8374919555082736,3.1945830771210804,2.220446049250313e-16,0.3996673373472291,0.3107212973788277,1,0,0,1,1,0,0,999
hiring algorithms,gemini,gemini_2025-08-27,2025-08-27,job2_item1,0.056883838415782,-0.0051584774330394,0.1184899017891018,1.79716373869163,0.716383049716383,3.1831831831831834,1.8458458458458455,22.72984841270644,1.6821664056891125e-92,1.829253896295345,0.4546136903737179,16.190600522193215,2.220446049250313e-16,-0.1603172112186942,-0.056234681535824,1,0,0,1,1,0,0,999
hiring algorithms,gemini,gemini_2025-08-27,2025-08-27,job2_item2,0.0710829129569353,0.0090989128783126,0.1325227552321536,2.247128756397074,0.7130463797130464,3.5155155155155153,2.3763763763763763,19.360243049046023,3.802980483273755e-71,1.662840818805842,0.9593347323744524,3.004422579787349,2.220446049250313e-16,-0.1283317564804649,-0.0085899441403604,1,0,0,1,1,0,0,999
hiring algorithms,gemini,gemini_2025-08-27,2025-08-27,job2_item3,0.1582033329587813,0.0971323203975342,0.2180874824446513,5.0351037572631725,0.8323323323323323,4.7957957957957955,4.48048048048048,7.700467083244743,3.2555149527160154e-14,1.223657229936183,0.6574449308067225,3.464182782674075,2.220446049250313e-16,-0.3196618393078725,0.2155251134241764,1,0,0,1,1,0,0,999
hiring algorithms,gemini,gemini_2025-08-27,2025-08-27,job2_item4,0.1245571466771212,0.0630198939587533,0.1851508708062448,3.951477525553707,0.8318318318318318,4.862862862862863,4.478478478478478,9.424744340874874,2.9084106556013936e-20,1.1937597483941165,0.6573823776678409,3.2975982694914308,2.220446049250313e-16,-0.1846449147483718,0.2279163592885329,1,0,0,1,1,0,0,999
hiring algorithms,gemini,gemini_2025-08-27,2025-08-27,job2_item5,0.130287879794696,0.0688198968664661,0.1907703820046949,4.135321937721273,0.8390056723390057,4.994994994994995,4.481481481481482,13.513998449767945,2.437150942300611e-38,1.0951592224054978,0.6559481254596246,2.7875042542974233,2.220446049250313e-16,-0.0567110176204452,0.2191432506198598,1,0,0,1,1,0,0,999
hiring algorithms,gemini,gemini_2025-08-27,2025-08-27,job2_item6,0.113714070549987,0.05205711427695,0.1745073832773093,3.604345268086951,0.8078078078078078,5.173173173173173,4.508508508508508,16.07427453584137,7.053274998286971e-52,1.1974593349081035,0.6771963285580502,3.1267442369100213,2.220446049250313e-16,-0.2187640000241823,0.2457430247638759,1,0,0,1,1,0,0,999
hiring algorithms,gemini,gemini_2025-08-27,2025-08-27,job2_item7,0.1553385646719156,0.0942222554708916,0.2152884330759628,4.9424151042231745,0.8201534868201534,4.98998998998999,4.4994994994995,11.985733840459613,5.071095975766134e-31,1.216082898132426,0.6683135759666957,3.3110504284713373,2.220446049250313e-16,-0.215233753009541,0.2275136490014902,1,0,0,1,1,0,0,999
